sample_id,traj_id,ens_id,year,month,day,hour,min,hour.inc,lat,lon,height,pressure,theta,airtemp,rainfall,mixdepth,relhumid,terrain_height_MSL,sunflux,natural_vegetation,agriculture,bare_areas,water_ice,urban_areas,no_data,weighting
CVAO10,73,1,7,1,20,9,0,-55,22.662,-13.363000000000001,747.1,900.3,298,289.2,0,275.6,23.2,317.7,34.3,0,0,1,0,0,0,0.4329896907216495
CVAO10,73,1,7,1,20,8,0,-56,22.544999999999998,-13.146999999999998,760.8,898,298.2,289.2,0,275,23.1,321.9,21.9,0,0,1,0,0,0,0.4226804123711341
CVAO10,73,1,7,1,20,7,0,-57,22.435,-12.927999999999999,772.8,896.4,298.3,289.1,0,269.8,23.2,321.6,10.4,0,0,0.999122107,0,8.77893e-4,0,0.41237113402061853
CVAO10,73,1,7,1,20,6,0,-58,22.332,-12.703,776.6,895.5,298.4,289.1,0,269.3,23.5,321.8,0,0,0,0.999122107,0,8.77893e-4,0,0.4020618556701031
CVAO10,73,1,7,1,20,5,0,-59,22.238,-12.462000000000002,772.7,895.6,298.4,289.1,0,302.5,23.5,326.3,0,0,0,0.999122107,0,8.77893e-4,0,0.3917525773195877
CVAO10,73,1,7,1,20,4,0,-60,22.154000000000003,-12.199,768.8,895.1,298.5,289.2,0,344.4,23.3,335.4,0,0,0,0.999122107,0,8.77893e-4,0,0.38144329896907214
CVAO10,73,1,7,1,20,3,0,-61,22.084,-11.918,773.5,893.7,298.7,289.3,0,382.6,22.7,346.1,0,0,0,1,0,0,0,0.3711340206185567
CVAO10,73,1,7,1,20,2,0,-62,22.025,-11.630999999999998,786.5,891.8,298.9,289.3,0,364.5,22.2,353.2,0,0,0,1,0,0,0,0.3608247422680413
CVAO10,73,1,7,1,20,1,0,-63,21.977,-11.343,800.6,889.7,299.1,289.3,0,345.1,22.1,362.7,0,0,0,1,0,0,0,0.35051546391752575
CVAO10,73,1,7,1,20,0,0,-64,21.942999999999998,-11.046,809,888.2,299.2,289.2,0,329.6,22.5,371.9,0,0,0,1,0,0,0,0.3402061855670103
CVAO10,73,1,7,1,19,23,0,-65,21.924999999999997,-10.729999999999999,807.4,891.1,299.1,289.4,0,344.5,22.5,339.3,0,0,0,1,0,0,0,0.3298969072164949
CVAO10,73,1,7,1,19,20,0,-68,22.014000000000003,-9.68,753,906.7,298.2,290,0,362.1,23.8,255.9,137.8,0,0,1,0,0,0,0.2989690721649485
CVAO10,73,1,7,1,19,18,0,-70,22.130000000000003,-9.067,740.8,907.4,298.2,290.1,0,404.4,23.7,271.7,414.7,0,0,1,0,0,0,0.27835051546391754
CVAO10,73,1,7,1,19,16,0,-72,22.212,-8.499,724,904,298.1,289.6,0,800.8,23.8,299.1,589.7,0,0,1,0,0,0,0.25773195876288657
CVAO10,73,1,7,1,19,14,0,-74,22.231,-7.893999999999999,686.5,906.7,297.4,289.2,0,898.3,24.8,324.6,583.8,0,0,1,0,0,0,0.23711340206185572
CVAO10,73,1,7,1,19,12,0,-76,22.223,-7.215,671.3,911.6,295.8,288.1,0,737.3,27.1,313,327.7,0,0,1,0,0,0,0.21649484536082475
CVAO10,73,1,7,1,19,8,0,-80,22.247999999999998,-5.545,650.7,914.4,296.3,288.8,0,358.4,23.8,296.9,57.8,0,0,1,0,0,0,0.17525773195876293
CVAO10,73,1,7,1,19,7,0,-81,22.29,-5.1,655.9,913.6,296.4,288.9,0,322.2,23.6,299,30,0,0,1,0,0,0,0.1649484536082474
CVAO10,73,1,7,1,19,6,0,-82,22.351000000000003,-4.664999999999999,669,912.8,296.6,288.9,0,286.2,23.5,291,0,0,0,1,0,0,0,0.15463917525773196
CVAO10,73,1,7,1,19,5,0,-83,22.433,-4.2410000000000005,683.5,911.3,296.6,288.8,0,278.8,23.9,281.6,0,0,0,1,0,0,0,0.14432989690721654
CVAO10,73,1,7,1,19,2,0,-86,22.807000000000002,-3.003,703.3,912.1,296.6,288.9,0,262.8,24.7,251.4,0,0,0,1,0,0,0,0.11340206185567014
CVAO10,73,1,7,1,19,0,0,-88,23.122,-2.253,717.9,908.5,296.9,288.9,0,254,23.7,291.1,0,0,0,1,0,0,0,0.09278350515463918
CVAO10,73,1,7,1,18,18,0,-94,24.106,-0.527,839.4,890.4,297.8,288.1,0,251.7,24.7,339.4,438.4,0,0,1,0,0,0,0.030927835051546393
CVAO10,73,1,7,1,18,17,0,-95,24.261999999999997,-0.307,858.9,889.1,297.7,287.8,0,489.4,24.6,323.7,514.7,0,0,1,0,0,0,0.020618556701030966
CVAO10,73,1,7,1,18,16,0,-96,24.419999999999998,-0.10400000000000001,868.4,889.2,297.4,287.6,0,711,25.2,313.1,590.2,0,0,1,0,0,0,0.010309278350515427
CVAO10,74,1,7,1,21,15,0,-26,21.557000000000002,-19.348,591.5,947.6,297.6,293.1,0,409.8,20.1,7.4,594.6,0,0,0,1,0,0,0.731958762886598
CVAO10,74,1,7,1,21,12,0,-29,21.891000000000002,-18.379,598.7,948.3,297.9,293.4,0,387.5,17.9,13.2,200.8,0,0,0,1,0,0,0.7010309278350515
CVAO10,74,1,7,1,21,9,0,-32,22.237000000000002,-17.459,649,940.4,298.2,293,0,338.6,18.8,16.2,17.1,0,0,0,1,0,0,0.6701030927835052
CVAO10,74,1,7,1,21,6,0,-35,22.614000000000004,-16.68,685.5,932.5,298.9,293,0,298.8,18.3,52.6,0,0,0,0.464964086,0.535035914,0,0,0.6391752577319587
CVAO10,74,1,7,1,21,2,0,-39,22.977,-15.832,757,919.3,298.9,291.8,0,250,21.2,115.4,0,7.98e-5,0,0.999920192,0,0,0,0.5979381443298969
CVAO10,74,1,7,1,20,19,0,-46,23.252,-14.715,867.6,893.8,300.2,290.7,0,264.7,21.6,234.7,375.7,0,0,1,0,0,0,0.5257731958762887
CVAO10,74,1,7,1,20,16,0,-49,23.264999999999997,-14.407,783.2,903.1,299.6,291,0,847.6,22.9,248.7,676.4,0,0,1,0,0,0,0.4948453608247423
CVAO10,74,1,7,1,20,12,0,-53,23.009,-13.808,777.6,900.2,297.8,288.9,0,640.1,25.3,295.3,267.9,0,0,1,0,0,0,0.45360824742268047
CVAO10,74,1,7,1,20,10,0,-55,22.778,-13.409,779.5,896.7,298.2,289,0,416.3,23.7,321.3,112.9,0,0,1,0,0,0,0.4329896907216495
CVAO10,74,1,7,1,20,7,0,-58,22.438,-12.793,811.6,891.7,298.6,288.9,0,277.3,23.2,326.7,10.2,0,0,0.999122107,0,8.77893e-4,0,0.4020618556701031
CVAO10,74,1,7,1,20,4,0,-61,22.161,-12.096,799,891.5,298.8,289.1,0,352.1,23.1,341.2,0,0,0,0.999122107,0,8.77893e-4,0,0.3711340206185567
CVAO10,74,1,7,1,20,1,0,-64,21.979999999999997,-11.276,829.7,886.5,299.3,289.2,0,342.3,21.8,364.7,0,0,0,1,0,0,0,0.3402061855670103
CVAO10,74,1,7,1,19,18,0,-71,22.105,-9.037999999999998,769.5,904.1,298.4,289.9,0,402.2,23.5,273,416,0,0,1,0,0,0,0.2680412371134021
CVAO10,74,1,7,1,19,9,0,-80,22.159000000000002,-6.02,686.3,909.1,296.7,288.7,0,391.6,22.8,299.2,83.6,0,0,1,0,0,0,0.17525773195876293
CVAO10,74,1,7,1,19,6,0,-83,22.273,-4.738,699.5,909,297,289,0,283.3,22.7,294.4,0,0,0,1,0,0,0,0.14432989690721654
CVAO10,74,1,7,1,19,4,0,-85,22.445999999999998,-3.927,727.3,906.4,297,288.8,0,272.2,23.4,276.2,0,0,0,1,0,0,0,0.12371134020618557
CVAO10,74,1,7,1,19,3,0,-86,22.563,-3.528,735.1,905.6,297,288.7,0,269.9,23.7,268.7,0,0,0,1,0,0,0,0.11340206185567014
CVAO10,74,1,7,1,19,2,0,-87,22.699,-3.1359999999999997,739.6,907.4,297,288.8,0,265.2,23.9,257.9,0,0,0,1,0,0,0,0.1030927835051546
CVAO10,74,1,7,1,19,1,0,-88,22.845,-2.7600000000000002,745.3,907.2,297.1,288.9,0,261.1,23.7,265.5,0,0,0,1,0,0,0,0.09278350515463918
CVAO10,74,1,7,1,19,0,0,-89,22.996,-2.4099999999999997,755.5,905.2,297.2,288.8,0,254.8,23.4,283.1,0,0,0,1,0,0,0,0.08247422680412375
CVAO10,74,1,7,1,18,17,0,-96,24.027,-0.535,888.9,884,298.1,287.7,0,496.7,23.8,342.5,519,0,0,1,0,0,0,0.010309278350515427
CVAO10,75,1,7,1,22,18,0,0,16.84,-24.87,500,953.7,295.5,291.5,0,683.4,54.7,17.9,720,0.042649872,0.011479592,0.003268495,0.942602041,0,0,1
CVAO10,75,1,7,1,22,17,0,-1,17.026,-24.681,494.1,954.1,295.6,291.6,0,659.3,52.9,20.7,755.8,0.001833546,3.18878e-4,0,0.997847577,0,0,0.9896907216494846
CVAO10,75,1,7,1,22,16,0,-2,17.23,-24.479999999999997,491.5,955.1,295.6,291.8,0,649.7,52.5,16.3,794.6,0.001833546,3.18878e-4,0,0.997847577,0,0,0.979381443298969
CVAO10,75,1,7,1,22,15,0,-3,17.447,-24.264,495.1,955.3,295.6,291.8,0,646.6,52,11.7,833.3,0.001833546,3.18878e-4,0,0.997847577,0,0,0.9690721649484536
CVAO10,75,1,7,1,22,14,0,-4,17.673000000000002,-24.044999999999998,506.1,955.1,295.6,291.7,0,642,51.5,6.9,631.4,0.001833546,3.18878e-4,0,0.997847577,0,0,0.9587628865979382
CVAO10,75,1,7,1,22,13,0,-5,17.897000000000002,-23.832,522.8,954.2,295.5,291.5,0,637.6,51.2,1.8,430.6,0,0,0,1,0,0,0.9484536082474226
CVAO10,75,1,7,1,22,12,0,-6,18.119000000000003,-23.625,541,952.8,295.4,291.3,0,637.3,50.5,0,231,0,0,0,1,0,0,0.9381443298969072
CVAO10,75,1,7,1,22,11,0,-7,18.336000000000002,-23.423,555.9,950.8,295.3,291.1,0,630.9,48.2,0,158.8,0,0,0,1,0,0,0.9278350515463918
CVAO10,75,1,7,1,22,10,0,-8,18.552,-23.224999999999998,565.5,949.6,295.2,290.9,0,619.4,46.2,0,85.2,0,0,0,1,0,0,0.9175257731958762
CVAO10,75,1,7,1,22,9,0,-9,18.77,-23.032,570.3,949,295.2,290.8,0,600.3,44.6,0,9.8,0,0,0,1,0,0,0.9072164948453608
CVAO10,75,1,7,1,22,8,0,-10,18.987,-22.84,573.5,948.9,295.2,290.8,0,591.5,44.7,0,6.2,0,0,0,1,0,0,0.8969072164948454
CVAO10,75,1,7,1,22,7,0,-11,19.203,-22.651000000000003,577,948.4,295.2,290.8,0,596.3,43.4,0,3.6,0,0,0,1,0,0,0.8865979381443299
CVAO10,75,1,7,1,22,6,0,-12,19.419999999999998,-22.462999999999997,579.2,948,295.3,290.8,0,597,41.2,0,0,0,0,0,1,0,0,0.8762886597938144
CVAO10,75,1,7,1,22,5,0,-13,19.630000000000003,-22.267999999999997,579.5,947.9,295.5,291,0,579.9,39.3,0,0,0,0,0,1,0,0,0.865979381443299
CVAO10,75,1,7,1,22,4,0,-14,19.819000000000003,-22.061999999999998,577.7,947.9,295.7,291.2,0,558.7,37.5,0,0,0,0,0,1,0,0,0.8556701030927836
CVAO10,75,1,7,1,22,3,0,-15,19.980999999999998,-21.848,572.5,948.3,295.9,291.4,0,533.9,35.7,0,0,0,0,0,1,0,0,0.845360824742268
CVAO10,75,1,7,1,22,2,0,-16,20.130000000000003,-21.632,566.5,949.7,296.1,291.7,0,514.8,33.4,1.7,6.7,0,0,0,1,0,0,0.8350515463917526
CVAO10,75,1,7,1,22,1,0,-17,20.282999999999998,-21.417,564.1,950.6,296.3,292,0,501.3,30.6,2.5,12.2,0,0,0,1,0,0,0.8247422680412371
CVAO10,75,1,7,1,22,0,0,-18,20.439,-21.201999999999998,567.7,951,296.6,292.3,0,488.7,27,1.9,16.6,0,0,0,1,0,0,0.8144329896907216
CVAO10,75,1,7,1,21,23,0,-19,20.595,-20.983999999999998,575.1,949.7,296.8,292.5,0,480,25.4,0.2,21.3,0,0,0,1,0,0,0.8041237113402062
CVAO10,75,1,7,1,21,22,0,-20,20.75,-20.759999999999998,580.9,948.1,297.1,292.6,0,463.7,24.5,3.8,24.9,0,0,0,1,0,0,0.7938144329896908
CVAO10,75,1,7,1,21,21,0,-21,20.904,-20.535,581.4,946.9,297.3,292.7,0,443.1,23.3,8.9,27.7,0,0,0,1,0,0,0.7835051546391752
CVAO10,75,1,7,1,21,20,0,-22,21.057000000000002,-20.311000000000003,580,946.9,297.4,292.8,0,428.8,22.9,14.6,184.6,0,0,0,1,0,0,0.7731958762886598
CVAO10,75,1,7,1,21,19,0,-23,21.206,-20.091,582.6,946.2,297.6,292.9,0,414.5,21.5,19.3,341.7,0,0,0,1,0,0,0.7628865979381443
CVAO10,75,1,7,1,21,18,0,-24,21.348,-19.874000000000002,589.5,945.7,297.7,293,0,395,20.3,18.5,498.8,0,0,0,1,0,0,0.7525773195876289
CVAO10,75,1,7,1,21,17,0,-25,21.477999999999998,-19.642,593.8,945.6,297.7,293,0,403.1,19.8,13.6,530.7,0,0,0,1,0,0,0.7422680412371134
CVAO10,75,1,7,1,21,16,0,-26,21.595,-19.379,589.8,947.2,297.7,293.1,0,400.6,19.8,8,564.7,0,0,0,1,0,0,0.731958762886598
CVAO10,75,1,7,1,21,13,0,-29,21.917,-18.441,587,949.2,297.8,293.3,0,377.1,18.5,11.9,341.7,0,0,0,1,0,0,0.7010309278350515
CVAO10,75,1,7,1,21,10,0,-32,22.241999999999997,-17.480999999999998,653.5,940.5,298.2,293,0,371.6,18.5,16.1,83.1,0,0,0,1,0,0,0.6701030927835052
CVAO10,75,1,7,1,21,8,0,-34,22.476,-16.907,685.6,935.4,298.5,292.8,0,303.4,19.1,25.7,12,0,0,0.464964086,0.535035914,0,0,0.6494845360824743
CVAO10,75,1,7,1,21,4,0,-38,22.957,-15.998,761.4,920.3,298.8,291.8,0,250,20.9,92.4,0,7.98e-5,0,0.999920192,0,0,0,0.6082474226804124
CVAO10,75,1,7,1,21,2,0,-40,23.091,-15.609,803.8,911.6,298.9,291.1,0,251.4,22,139.6,0,0,0,0.892458546,0.10682398,7.17474e-4,0,0.5876288659793815
CVAO10,75,1,7,1,20,22,0,-44,23.264,-14.940999999999999,899.8,892.3,299.9,290.2,0,250,22.2,222.8,5.5,0,0,1,0,0,0,0.5463917525773196
CVAO10,75,1,7,1,20,20,0,-46,23.325,-14.655000000000001,919.8,888.5,300.1,290.1,0,258.4,22.4,232.2,189.8,0,0,1,0,0,0,0.5257731958762887
CVAO10,75,1,7,1,20,15,0,-51,23.312,-14.100999999999999,806.6,899.4,299.3,290.3,0,1105.1,24.3,262,734.8,0,0,1,0,0,0,0.4742268041237113
CVAO10,75,1,7,1,20,14,0,-52,23.256,-13.962000000000002,804.1,898.9,298.7,289.7,0,934.2,24.8,272.7,578.6,0,0,1,0,0,0,0.4639175257731959
CVAO10,75,1,7,1,20,13,0,-53,23.174000000000003,-13.803,804,897.5,298.3,289.2,0,796.8,25,290.6,422.7,0,0,1,0,0,0,0.45360824742268047
CVAO10,75,1,7,1,20,11,0,-55,22.95,-13.423,797.4,894.3,298.1,288.7,0,550.5,24.4,329.8,190.7,0,0,1,0,0,0,0.4329896907216495
CVAO10,75,1,7,1,20,8,0,-58,22.597,-12.802000000000001,816.4,890.3,298.5,288.7,0,287.3,23.2,339.6,21.4,0,0,0.999122107,0,8.77893e-4,0,0.4020618556701031
CVAO10,75,1,7,1,20,5,0,-61,22.305,-12.132,812,889.8,298.7,288.9,0,321.5,23.6,345.1,0,0,0,0.999122107,0,8.77893e-4,0,0.3711340206185567
CVAO10,75,1,7,1,20,2,0,-64,22.105,-11.327,821.3,887.3,299.1,289,0,348.8,22,361.6,0,0,0,1,0,0,0,0.3402061855670103
CVAO10,75,1,7,1,19,23,0,-67,22.026,-10.426,823.8,893.7,298.8,289.3,0,358.2,22.9,300.3,0,0,0,1,0,0,0,0.30927835051546393
CVAO10,75,1,7,1,19,11,0,-79,22.367,-6.492,690.8,910.2,296,288.1,0,623.6,26.2,297.3,246.8,0,0,1,0,0,0,0.18556701030927836
CVAO10,75,1,7,1,19,5,0,-85,22.617000000000004,-3.8759999999999994,710.9,909,296.6,288.6,0,279.2,23.9,274.7,0,0,0,1,0,0,0,0.12371134020618557
CVAO10,75,1,7,1,19,2,0,-88,23.007,-2.641,725.4,908.4,296.8,288.7,0,268.6,24,268.2,0,0,0,1,0,0,0,0.09278350515463918
CVAO10,75,1,7,1,18,18,0,-96,24.305,-0.188,874.9,889.2,297.8,288,0,251.7,24.2,317.6,434.1,0,0,1,0,0,0,0.010309278350515427
CVAO10,76,1,7,1,21,14,0,-29,21.923,-18.526,593.1,948.4,297.8,293.3,0,367.7,18.6,10.1,482.6,0,0,0,1,0,0,0.7010309278350515
CVAO10,76,1,7,1,21,11,0,-32,22.241,-17.556,663.8,939.8,298.2,292.9,0,399.5,18,16.1,149,0,0,0,1,0,0,0.6701030927835052
CVAO10,76,1,7,1,21,7,0,-36,22.724,-16.444,744.1,923.7,298.8,292,0,288.7,19.9,74.5,6,0,0,0.464964086,0.535035914,0,0,0.6288659793814433
CVAO10,76,1,7,1,21,2,0,-41,23.231,-15.447,857.7,904.7,298.9,290.5,0,252.6,22.9,152.6,0,0,0,0.892458546,0.10682398,7.17474e-4,0,0.5773195876288659
CVAO10,76,1,7,1,21,1,0,-42,23.284999999999997,-15.276,880.9,900.5,299.1,290.2,0,252.8,23.1,174.6,0,0,0,0.892458546,0.10682398,7.17474e-4,0,0.5670103092783505
CVAO10,76,1,7,1,21,0,0,-43,23.329,-15.113,905.8,896.2,299.2,290,0,251.7,23.2,195.9,0,0,0,0.892458546,0.10682398,7.17474e-4,0,0.5567010309278351
CVAO10,76,1,7,1,20,21,0,-46,23.434,-14.663,962.6,885,299.9,289.6,0,250,23,223.7,4.5,0,0,1,0,0,0,0.5257731958762887
CVAO10,76,1,7,1,20,12,0,-55,23.173000000000002,-13.484,816,893.5,297.9,288.5,0,693.8,25.1,321.2,266,0,0,1,0,0,0,0.4329896907216495
CVAO10,76,1,7,1,20,11,0,-56,23.05,-13.283,808.2,891.7,298.1,288.5,0,563.7,24.4,344.5,190.3,0,0,1,0,0,0,0.4226804123711341
CVAO10,76,1,7,1,20,8,0,-59,22.692,-12.637999999999998,821,888.7,298.4,288.5,0,291.4,23.6,350.7,21.8,0,0,0.999122107,0,8.77893e-4,0,0.3917525773195877
CVAO10,76,1,7,1,20,5,0,-62,22.407999999999998,-11.93,813.6,888.7,298.6,288.7,0,322.8,23.8,354.7,0,0,0,1,0,0,0,0.3608247422680413
CVAO10,76,1,7,1,20,2,0,-65,22.221999999999998,-11.093,815.2,887.6,298.8,288.8,0,343.5,22.4,364.4,0,0,0,1,0,0,0,0.3298969072164949
CVAO10,76,1,7,1,19,23,0,-68,22.184,-10.127999999999998,797.4,899.7,298.2,289.3,0,374.6,23.3,271.1,0,0,0,1,0,0,0,0.2989690721649485
CVAO10,76,1,7,1,19,18,0,-73,22.457,-8.377,739.5,905.3,298,289.7,0,443.7,24.4,293.4,444.8,0,0,1,0,0,0,0.24742268041237114
CVAO10,76,1,7,1,19,16,0,-75,22.566,-7.761,727.7,903.1,297.8,289.3,0,798.9,24.7,306,632.2,0,0,1,0,0,0,0.22680412371134018
CVAO10,76,1,7,1,19,12,0,-79,22.663,-6.421,683.4,913.3,295,287.5,0,757.5,29.3,284.6,327,0,0,1,0,0,0,0.18556701030927836
CVAO10,76,1,7,1,19,9,0,-82,22.724999999999998,-5.13,664,914.4,295.4,287.9,0,420.7,25.3,283,86.2,0,0,1,0,0,0,0.15463917525773196
CVAO10,76,1,7,1,19,2,0,-89,23.453,-1.9829999999999999,722.4,905.8,296.7,288.5,0,296.3,22.9,296,0,0,0,1,0,0,0,0.08247422680412375
CVAO10,76,1,7,1,18,23,0,-92,23.951,-0.8780000000000001,764.1,895.7,297.6,288.3,0,250,23.2,365.4,-0.3,0,0,1,0,0,0,0.05154639175257736
CVAO10,76,1,7,1,18,19,0,-96,24.713,0.351,850.4,890,297.6,287.8,0,250,22.9,331.7,283.7,0,0,1,0,0,0,0.010309278350515427
CVAO10,77,1,7,1,21,15,0,-29,21.878,-18.641000000000002,620.7,944.8,298.1,293.3,0,357.9,17.6,7.6,618.2,0,0,0,1,0,0,0.7010309278350515
CVAO10,77,1,7,1,21,12,0,-32,22.196,-17.693,682.5,938.6,298.3,293,0,409.4,17.2,17,215.1,0,0,0,1,0,0,0.6701030927835052
CVAO10,77,1,7,1,21,4,0,-40,23.206,-15.717999999999998,883.1,905.4,299,290.6,0,254,22.3,112.1,0,0,0,0.892458546,0.10682398,7.17474e-4,0,0.5876288659793815
CVAO10,77,1,7,1,20,23,0,-45,23.497,-14.912,989.7,885.5,299.5,289.2,0,250,23.6,203.1,1.8,0,0,1,0,0,0,0.5360824742268041
CVAO10,77,1,7,1,20,18,0,-50,23.615000000000002,-14.293,966.1,883.9,300,289.6,0,271.8,23.1,236.6,551.7,0,0,1,0,0,0,0.48453608247422686
CVAO10,77,1,7,1,20,17,0,-51,23.612000000000002,-14.193999999999999,922.1,889.7,299.6,289.8,0,590.6,23.6,243.8,610.6,0,0,1,0,0,0,0.4742268041237113
CVAO10,77,1,7,1,20,16,0,-52,23.59,-14.079,889.9,892,299.4,289.7,0,885.3,24.1,252.8,670.5,0,0,1,0,0,0,0.4639175257731959
CVAO10,77,1,7,1,20,13,0,-55,23.396,-13.655000000000001,849.4,892.3,298.3,288.7,0,841,24.9,297.7,419.7,0,0,1,0,0,0,0.4329896907216495
CVAO10,77,1,7,1,20,3,0,-65,22.369,-11.377,823.6,887.3,298.7,288.6,0,347.2,22.6,358.2,0,0,0,1,0,0,0,0.3298969072164949
CVAO10,77,1,7,1,19,21,0,-71,22.346,-9.377,769.2,903,298.1,289.5,0,365.9,24,266.6,0,0,0,1,0,0,0,0.2680412371134021
CVAO10,77,1,7,1,19,18,0,-74,22.531000000000002,-8.354000000000001,753.2,904.2,298,289.5,0,449.1,24.5,290.6,444.7,0,0,1,0,0,0,0.23711340206185572
CVAO10,77,1,7,1,19,13,0,-79,22.717000000000002,-6.74,705.4,908.7,296.1,288,0,828.1,27.5,297.3,456.7,0,0,1,0,0,0,0.18556701030927836
CVAO10,77,1,7,1,19,10,0,-82,22.759,-5.553999999999999,683,913.9,295.2,287.7,0,537,27,271.4,165.8,0,0,1,0,0,0,0.15463917525773196
CVAO10,77,1,7,1,19,9,0,-83,22.784999999999997,-5.079000000000001,680.8,912.6,295.5,287.9,0,425.9,25.2,282.1,86.1,0,0,1,0,0,0,0.14432989690721654
CVAO10,77,1,7,1,19,3,0,-89,23.352,-2.3529999999999998,729.3,905.7,296.7,288.4,0,308.2,23.2,283.3,0,0,0,1,0,0,0,0.08247422680412375
CVAO10,77,1,7,1,19,2,0,-90,23.51,-1.938,743.1,903.4,296.9,288.4,0,298.4,22.7,297.9,0,0,0,1,0,0,0,0.07216494845360821
CVAO10,77,1,7,1,19,0,0,-92,23.835,-1.1800000000000002,770.9,895.8,297.6,288.4,0,250,22.7,356.8,0,0,0,1,0,0,0,0.05154639175257736
CVAO10,77,1,7,1,18,21,0,-95,24.372,-0.191,826.7,894.1,297.4,288,0,250,23.3,316.9,-2.4,0,0,1,0,0,0,0.020618556701030966
CVAO10,78,1,7,1,21,16,0,-29,21.778,-18.809,659.3,940.2,298.4,293.2,0,359,16.3,4.1,569.8,0,0,0,1,0,0,0.7010309278350515
CVAO10,78,1,7,1,21,13,0,-32,22.101000000000003,-17.911,703.4,935.4,298.7,293,0,362.2,16.6,19.1,357.9,0,0,0,1,0,0,0.6701030927835052
CVAO10,78,1,7,1,21,7,0,-38,22.874000000000002,-16.276,866.5,910.7,299.1,291.2,0,279,20.5,77.1,6,0,0,0.464964086,0.535035914,0,0,0.6082474226804124
CVAO10,78,1,7,1,21,4,0,-41,23.281999999999996,-15.713,945.9,899.6,299.1,290.2,0,255.5,22.5,106.2,0,0,0,0.892458546,0.10682398,7.17474e-4,0,0.5773195876288659
CVAO10,78,1,7,1,20,15,0,-54,23.626,-14.036,904.6,890.4,299.1,289.4,0,1198.4,24.6,254.5,729.8,0,0,1,0,0,0,0.44329896907216493
CVAO10,78,1,7,1,20,13,0,-56,23.468999999999998,-13.746999999999998,880.1,890.5,298.4,288.7,0,847.3,24.6,286.5,418.5,0,0,1,0,0,0,0.4226804123711341
CVAO10,78,1,7,1,20,12,0,-57,23.353,-13.575000000000001,871.9,889.6,298.1,288.3,0,701.3,24.6,306.7,263.5,0,0,1,0,0,0,0.41237113402061853
CVAO10,78,1,7,1,20,11,0,-58,23.227,-13.387,863.7,887.8,298.3,288.3,0,565.4,24.1,328.8,188.8,0,0,1,0,0,0,0.4020618556701031
CVAO10,78,1,7,1,20,10,0,-59,23.103,-13.19,858.2,885.6,298.5,288.3,0,427.3,23.3,351.7,112.9,0,0,1,0,0,0,0.3917525773195877
CVAO10,78,1,7,1,20,9,0,-60,22.980999999999998,-12.988,858.3,883.2,298.8,288.3,0,280.4,22.2,371.4,35.8,0,0,0.999122107,0,8.77893e-4,0,0.38144329896907214
CVAO10,78,1,7,1,20,8,0,-61,22.867,-12.783999999999999,864.6,883.4,298.8,288.4,0,279.9,22.7,362.3,23.1,0,0,0.999122107,0,8.77893e-4,0,0.3711340206185567
CVAO10,78,1,7,1,20,7,0,-62,22.762999999999998,-12.574,870.5,882.9,298.8,288.4,0,278.6,23.1,356.9,11.1,0,0,0.999122107,0,8.77893e-4,0,0.3608247422680413
CVAO10,78,1,7,1,20,6,0,-63,22.666,-12.355000000000002,869.4,882.9,298.9,288.4,0,278.1,23.3,354.9,0,0,0,0.999122107,0,8.77893e-4,0,0.35051546391752575
CVAO10,78,1,7,1,20,5,0,-64,22.577,-12.119,862.4,883.5,298.9,288.5,0,301.5,23.3,356.4,0,0,0,0.999122107,0,8.77893e-4,0,0.3402061855670103
CVAO10,78,1,7,1,20,1,0,-68,22.314000000000004,-11.035,863,883.5,299.1,288.7,0,347.7,22,362.7,0,0,0,1,0,0,0,0.2989690721649485
CVAO10,78,1,7,1,19,21,0,-72,22.305,-9.703,815,898.3,298.4,289.3,0,352.9,23.9,265.5,0,0,0,1,0,0,0,0.25773195876288657
CVAO10,78,1,7,1,19,15,0,-78,22.533,-7.808,767,898,298,289,0,969.2,24.5,307.5,711.3,0,0,1,0,0,0,0.19587628865979378
CVAO10,78,1,7,1,19,14,0,-79,22.541999999999998,-7.486000000000001,750.8,901.6,297.4,288.7,0,898.2,25.1,307.9,585.1,0,0,1,0,0,0,0.18556701030927836
CVAO10,78,1,7,1,19,13,0,-80,22.541999999999998,-7.145,742.4,903.4,296.8,288.3,0,824.6,25.9,308.8,456.8,0,0,1,0,0,0,0.17525773195876293
CVAO10,78,1,7,1,19,12,0,-81,22.532,-6.785,739,905.4,296.1,287.8,0,747.7,26.9,301.9,326.2,0,0,1,0,0,0,0.1649484536082474
CVAO10,78,1,7,1,19,8,0,-85,22.564,-5.084,720.8,907.4,296.5,288.4,0,373.4,23.4,289.6,58.5,0,0,1,0,0,0,0.12371134020618557
CVAO10,78,1,7,1,19,5,0,-88,22.764,-3.7800000000000002,757.6,904.2,297,288.5,0,282.5,23.5,271.8,0,0,0,1,0,0,0,0.09278350515463918
CVAO10,78,1,7,1,19,1,0,-92,23.296,-2.177,785.1,900.4,297.3,288.5,0,271,22.6,291.8,0,0,0,1,0,0,0,0.05154639175257736
CVAO10,78,1,7,1,18,23,0,-94,23.598,-1.486,814.9,893.8,297.8,288.4,0,250,22.6,332.8,0,0,0,1,0,0,0,0.030927835051546393
CVAO10,79,1,7,1,21,14,0,-32,21.976,-18.196,726.2,932.7,298.9,293,0,338.9,16.2,17,489.8,0,0,0,1,0,0,0.6701030927835052
